id,name,full_name,team,position,cost,total_points,minutes,goals,assists,clean_sheets,yellow_cards,red_cards,chance_of_playing_next_round,news,status,form,selected_by_percent,transfers_in,transfers_out,games_played,bonus_points,influence,creativity,threat,ict_index
433,Harrison,Elyh Harrison,Man Utd,1,4.0,0,0,0,0,0,0,0,0.0,On loan to Shrewsbury Town,u,0.0,0.0,0,224,0,0,0.0,0.0,0.0,0.0
434,Heaton,Tom Heaton,Man Utd,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.3,10590,16064,0,0,0.0,0.0,0.0,0.0
435,Mee,Dermot Mee,Man Utd,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.1,3322,5818,0,0,0.0,0.0,0.0,0.0
436,De Ligt,Matthijs de Ligt,Man Utd,2,5.0,43,1170,1,0,1,0,0,,,a,3.2,3.8,411161,292788,13,5,276.6,60.2,122.0,45.7
437,Martinez,Lisandro Martínez,Man Utd,2,4.8,1,8,0,0,0,0,0,100.0,,a,0.2,0.1,4223,14349,0,0,2.0,0.0,0.0,0.2
438,Mazraoui,Noussair Mazraoui,Man Utd,2,4.9,12,281,0,0,1,1,0,100.0,,a,0.8,0.2,18658,37771,4,1,62.8,29.2,10.0,10.2
439,D.Leon,Diego León Blanco,Man Utd,2,4.2,0,0,0,0,0,0,0,,,a,0.0,0.1,2240,6882,0,0,0.0,0.0,0.0,0.0
440,Dalot,Diogo Dalot Teixeira,Man Utd,2,4.4,25,714,0,2,1,0,0,100.0,,a,0.8,1.0,66241,198627,8,0,118.6,145.8,38.0,30.2
441,Dorgu,Patrick Dorgu,Man Utd,2,4.2,18,680,0,1,1,4,0,,,a,1.8,2.6,426146,857460,7,0,116.6,137.3,90.0,34.4
442,Maguire,Harry Maguire,Man Utd,2,4.4,33,341,1,1,2,0,0,0.0,Hamstring injury - Unknown return date,i,1.5,0.6,72069,105273,4,3,86.8,16.3,40.0,14.3
443,Shaw,Luke Shaw,Man Utd,2,4.5,31,1104,0,1,2,1,0,,,a,1.0,0.6,75182,43598,13,0,197.0,92.0,11.0,30.0
444,Yoro,Leny Yoro,Man Utd,2,4.3,26,781,0,1,1,0,0,,,a,0.8,1.6,179689,233876,9,1,130.4,53.3,28.0,21.1
445,Amass,Harry Amass,Man Utd,2,4.0,0,0,0,0,0,0,0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,u,0.0,0.1,1160,13367,0,0,0.0,0.0,0.0,0.0
446,Fredricson,Tyler Fredricson,Man Utd,2,3.8,0,0,0,0,0,0,0,,,a,0.0,0.1,7913,10167,0,0,0.0,0.0,0.0,0.0
447,Heaven,Ayden Heaven,Man Utd,2,3.8,4,28,0,1,0,0,0,100.0,,a,0.0,1.3,107327,132988,0,0,28.6,10.3,0.0,3.9
448,Malacia,Tyrell Malacia,Man Utd,2,3.8,0,0,0,0,0,0,0,,,a,0.0,0.4,39536,35160,0,0,0.0,0.0,0.0,0.0
449,B.Fernandes,Bruno Borges Fernandes,Man Utd,3,9.0,63,1160,2,5,1,2,0,,,a,4.5,18.9,2058583,2417556,13,11,393.8,505.4,216.0,111.7
450,Cunha,Matheus Santos Carneiro da Cunha,Man Utd,3,7.9,26,683,1,0,1,0,0,100.0,,a,0.8,3.6,1018870,1597084,8,1,132.2,148.0,177.0,45.7
451,Rashford,Marcus Rashford,Man Utd,3,7.0,0,0,0,0,0,0,0,0.0,Has joined Barcelona on loan for the rest of the season,u,0.0,0.0,0,2029,0,0,0.0,0.0,0.0,0.0
452,Amad,Amad Diallo,Man Utd,3,6.3,41,933,1,3,2,1,0,100.0,,a,3.0,2.0,216136,320389,11,5,214.4,280.8,197.0,69.4
454,Antony,Antony dos Santos,Man Utd,3,5.9,0,0,0,0,0,0,0,0.0,has joined Real Betis permanently.,u,0.0,0.1,1511,10448,0,0,0.0,0.0,0.0,0.0
455,Mount,Mason Mount,Man Utd,3,5.9,31,484,2,0,3,0,0,100.0,,a,2.5,0.4,55783,55853,6,3,105.2,120.8,99.0,32.5
457,Casemiro,Carlos Henrique Casimiro,Man Utd,3,5.5,51,764,3,2,3,4,1,100.0,,a,2.2,1.4,214478,85609,11,5,227.8,118.6,146.0,49.3
458,Mainoo,Kobbie Mainoo,Man Utd,3,4.7,9,171,0,0,0,0,0,100.0,,a,0.5,0.4,35160,81129,0,0,36.0,74.6,15.0,12.6
459,Ugarte,Manuel Ugarte Ribeiro,Man Utd,3,4.7,13,299,0,0,0,0,0,,,a,0.2,0.1,13997,23600,2,0,54.6,26.4,2.0,8.2
460,Collyer,Toby Collyer,Man Utd,3,4.5,0,0,0,0,0,0,0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,u,0.0,0.0,423,9088,0,0,0.0,0.0,0.0,0.0
461,Fitzgerald,Jayce Fitzgerald,Man Utd,3,4.4,0,0,0,0,0,0,0,,,a,0.0,0.0,1930,3510,0,0,0.0,0.0,0.0,0.0
462,J.Fletcher,Jack Fletcher,Man Utd,3,4.3,0,0,0,0,0,0,0,,,a,0.0,0.1,5141,5416,0,0,0.0,0.0,0.0,0.0
463,Kone,Sékou Koné,Man Utd,3,4.3,0,0,0,0,0,0,0,,,a,0.0,0.1,5955,8877,0,0,0.0,0.0,0.0,0.0
464,Moorhouse,Jack Moorhouse,Man Utd,3,4.5,0,0,0,0,0,0,0,0.0,has joined Leyton Orient on loan for the rest of the season.,u,0.0,0.0,723,2662,0,0,0.0,0.0,0.0,0.0
465,Højlund,Rasmus Højlund,Man Utd,4,6.3,0,0,0,0,0,0,0,0.0,has joined Napoli on loan for the rest of the season.,u,0.0,0.3,5437,55473,0,0,0.0,0.0,0.0,0.0
466,Zirkzee,Joshua Zirkzee,Man Utd,4,5.8,15,262,1,0,0,0,0,100.0,,a,2.8,0.6,58434,53415,2,3,70.6,65.4,121.0,25.5
467,Obi,Chido Obi,Man Utd,4,4.3,0,0,0,0,0,0,0,,,a,0.0,1.4,122706,230516,0,0,0.0,0.0,0.0,0.0
468,Wheatley,Ethan Wheatley,Man Utd,4,4.5,0,0,0,0,0,0,0,0.0,has joined Northampton Town on loan for the rest of the season.,u,0.0,0.1,3886,13355,0,0,0.0,0.0,0.0,0.0
681,Šeško,Benjamin Sesko,Man Utd,4,7.2,31,616,2,1,1,1,0,0.0,Knee injury - Expected back 15 Dec,i,0.2,3.2,515612,1186855,6,5,122.6,97.8,221.0,43.5
733,Lammens,Senne Lammens,Man Utd,1,5.0,20,630,0,0,1,0,0,,,a,1.2,1.8,236058,69937,7,2,138.2,0.0,2.0,14.0
755,Lacey,Shea Lacey,Man Utd,3,4.5,0,0,0,0,0,0,0,,,a,0.0,0.0,140,31,0,0,0.0,0.0,0.0,0.0
52,J.Ramsey,Jacob Ramsey,Newcastle,3,5.3,6,209,0,0,0,1,0,100.0,,a,0.8,0.2,17268,66741,1,0,40.2,96.4,30.0,16.7
135,Wissa,Yoane Wissa,Newcastle,4,7.3,0,0,0,0,0,0,0,25.0,Lack of match fitness - 25% chance of playing,d,0.0,0.5,86011,313883,0,0,0.0,0.0,0.0,0.0
469,Pope,Nick Pope,Newcastle,1,5.1,55,1066,0,1,5,1,0,25.0,Groin Injury - 25% chance of playing,d,1.5,8.7,1337132,842871,12,3,311.2,0.0,0.0,31.1
471,Gillespie,Mark Gillespie,Newcastle,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.1,4066,7390,0,0,0.0,0.0,0.0,0.0
472,Odysseas,Odysseas Vlachodimos,Newcastle,1,4.0,0,0,0,0,0,0,0,0.0,Has joined Sevilla on loan for the rest of the season.,u,0.0,0.0,0,2189,0,0,0.0,0.0,0.0,0.0
473,Hall,Lewis Hall,Newcastle,2,5.2,19,401,0,1,1,0,0,100.0,,a,2.5,1.0,89018,210442,4,1,106.2,44.0,29.0,17.9
474,Schär,Fabian Schär,Newcastle,2,5.3,31,516,0,0,3,0,0,100.0,,a,1.5,1.7,204995,333562,5,0,137.8,27.8,19.0,18.6
475,Botman,Sven Botman,Newcastle,2,4.9,32,655,0,0,3,0,0,25.0,Back injury - 25% chance of playing,d,1.0,0.5,62999,75505,8,4,169.6,35.2,43.0,24.7
476,Burn,Dan Burn,Newcastle,2,5.1,59,1152,0,3,5,3,1,100.0,,a,2.8,7.6,1255650,868267,13,4,249.4,70.2,58.0,37.8
477,Livramento,Tino Livramento,Newcastle,2,4.9,44,796,0,1,5,0,0,100.0,,a,1.8,3.0,996972,1141045,9,3,142.0,95.9,28.0,26.6
478,Trippier,Kieran Trippier,Newcastle,2,4.9,30,699,0,0,4,1,0,0.0,Hamstring injury - Expected back 26 Dec,i,0.0,1.8,224666,301163,8,2,113.0,230.7,4.0,34.6
479,Krafth,Emil Krafth,Newcastle,2,4.3,0,45,0,0,0,0,0,25.0,Knee injury - 25% chance of playing,d,0.0,0.0,1331,4223,1,0,1.4,1.2,0.0,0.3
480,Lascelles,Jamaal Lascelles,Newcastle,2,4.3,1,19,0,0,0,0,0,,,a,0.0,0.1,2281,6674,0,0,10.2,0.0,7.0,1.7
481,A.Murphy,Alex Murphy,Newcastle,2,3.8,0,0,0,0,0,0,0,,,a,0.0,0.7,39334,64910,0,0,0.0,0.0,0.0,0.0
482,Ashby,Harrison Ashby,Newcastle,2,3.9,0,0,0,0,0,0,0,100.0,,a,0.0,0.1,7795,13595,0,0,0.0,0.0,0.0,0.0
483,Pivas,Miodrag Pivaš,Newcastle,2,3.8,0,0,0,0,0,0,0,,,a,0.0,0.4,39046,19285,0,0,0.0,0.0,0.0,0.0
484,Targett,Matt Targett,Newcastle,2,4.0,0,0,0,0,0,0,0,0.0,has joined Middlesbrough on loan for the rest of the season.,u,0.0,0.2,3759,41640,0,0,0.0,0.0,0.0,0.0
485,Gordon,Anthony Gordon,Newcastle,3,7.2,19,486,1,0,3,0,1,100.0,,a,1.8,1.5,546054,610760,7,0,79.4,104.9,149.0,33.0
486,Elanga,Anthony Elanga,Newcastle,3,6.6,23,510,0,1,2,0,0,,,a,2.0,3.1,532928,1098846,5,0,70.0,132.4,82.0,28.5
487,Barnes,Harvey Barnes,Newcastle,3,6.4,44,683,3,0,3,0,0,,,a,7.2,2.3,411640,194797,7,5,162.4,154.4,245.0,55.9
488,Bruno G.,Bruno Guimarães Rodriguez Moura,Newcastle,3,6.7,71,1119,4,4,4,3,0,,,a,6.2,6.7,878601,318343,12,9,300.8,277.4,133.0,71.1
489,J.Murphy,Jacob Murphy,Newcastle,3,6.1,41,721,2,1,5,0,0,,,a,1.8,1.0,115464,246551,9,2,174.0,204.5,245.0,62.3
490,Joelinton,Joelinton Cássio Apolinário de Lira,Newcastle,3,5.9,30,919,0,0,3,3,0,100.0,,a,2.5,0.3,35388,60110,12,0,96.4,109.3,126.0,33.3
491,Tonali,Sandro Tonali,Newcastle,3,5.4,38,1005,0,1,5,0,0,75.0,Knock - 75% chance of playing,d,2.5,1.2,137734,228879,12,1,174.4,253.9,96.0,52.5
492,Antoñito C.,Antoñito Cordero Campillo,Newcastle,3,4.9,0,0,0,0,0,0,0,0.0,has joined KVC Westerlo on loan for the rest of the season.,u,0.0,0.0,655,3419,0,0,0.0,0.0,0.0,0.0
494,Willock,Joe Willock,Newcastle,3,5.0,7,123,0,0,1,0,0,100.0,,a,0.8,0.1,6324,7223,1,0,18.4,17.8,10.0,4.5
495,Hayden,Isaac Hayden,Newcastle,3,4.5,0,0,0,0,0,0,0,0.0,Has departed the club as a free agent.,u,0.0,0.0,0,1525,0,0,0.0,0.0,0.0,0.0
496,Kuol,Garang Kuol,Newcastle,3,4.4,0,0,0,0,0,0,0,0.0,has joined Sparta Prague permanently.,u,0.0,0.0,2219,6840,0,0,0.0,0.0,0.0,0.0
497,L.Miley,Lewis Miley,Newcastle,3,4.4,31,453,1,2,1,0,0,100.0,,a,4.5,2.1,240064,274572,4,3,128.4,107.2,65.0,30.2
498,White,Joe White,Newcastle,3,4.5,0,0,0,0,0,0,0,0.0,Has joined Leyton Orient on loan for the rest of the season.,u,0.0,0.0,0,1092,0,0,0.0,0.0,0.0,0.0
500,Osula,William Osula,Newcastle,4,5.4,18,213,1,1,1,0,0,0.0,Ankle injury - Unknown return date,i,0.0,0.2,68480,80746,1,0,41.2,14.2,68.0,12.1
501,Neave,Sean Neave,Newcastle,4,4.4,0,0,0,0,0,0,0,,,a,0.0,0.2,15661,25920,0,0,0.0,0.0,0.0,0.0
674,Ramsdale,Aaron Ramsdale,Newcastle,1,4.8,3,193,0,0,0,0,0,,,a,0.8,0.7,30313,65333,2,0,19.8,0.0,0.0,2.0
684,Thiaw,Malick Thiaw,Newcastle,2,5.0,47,902,2,0,2,1,0,,,a,6.0,2.0,253304,42703,10,4,263.6,23.4,138.0,42.6
689,Seung soo,Seung-Soo Park,Newcastle,3,4.4,0,0,0,0,0,0,0,,,a,0.0,0.2,31404,26165,0,0,0.0,0.0,0.0,0.0
714,Woltemade,Nick Woltemade,Newcastle,4,7.4,54,876,5,2,4,0,0,,,a,4.8,21.1,3986083,1487458,11,7,236.4,121.8,258.0,62.0
753,Ruddy,John Ruddy,Newcastle,1,4.0,0,0,0,0,0,0,0,,,a,0.0,0.0,252,54,0,0,0.0,0.0,0.0,0.0
12,Zinchenko,Oleksandr Zinchenko,Nott'm Forest,2,4.9,5,253,0,0,0,0,0,25.0,Lack of match fitness - 25% chance of playing,d,0.0,0.2,21034,45857,3,0,62.6,52.4,15.0,13.0
426,McAtee,James McAtee,Nott'm Forest,3,5.1,5,131,0,0,0,0,0,,,a,0.2,0.1,10288,22678,1,0,14.2,41.5,8.0,6.5
502,Sels,Matz Sels,Nott'm Forest,1,4.7,38,1260,0,0,2,1,0,,,a,4.2,7.8,326522,1588547,14,0,331.2,10.0,0.0,34.2
503,C.Miguel,Carlos Miguel dos Santos Pereira,Nott'm Forest,1,4.0,0,0,0,0,0,0,0,0.0,Has joined Palmeiras permanently.,u,0.0,0.1,448,14013,0,0,0.0,0.0,0.0,0.0
504,Turner,Matt Turner,Nott'm Forest,1,4.0,0,0,0,0,0,0,0,0.0,Has joined Lyon permanently.,u,0.0,0.1,0,13851,0,0,0.0,0.0,0.0,0.0
505,Milenković,Nikola Milenković,Nott'm Forest,2,5.2,34,1260,0,0,2,2,0,,,a,4.8,3.8,248131,879631,14,1,241.2,28.2,61.0,33.1
506,Murillo,Murillo Costa dos Santos,Nott'm Forest,2,5.3,30,739,1,0,1,2,0,75.0,Knock - 75% chance of playing,d,4.5,2.1,136742,644091,9,3,217.6,26.1,34.0,27.8
507,Aina,Ola Aina,Nott'm Forest,2,4.7,6,270,0,0,0,1,0,0.0,Hamstring injury - Expected back 13 Dec,i,0.0,2.2,231305,1553791,3,0,53.8,33.3,11.0,9.8
508,N.Williams,Neco Williams,Nott'm Forest,2,4.7,42,1260,1,1,2,4,0,,,a,6.0,3.5,243451,928130,14,6,302.2,169.0,126.0,59.8
509,David Carmo,David Mota Veiga Teixeira do Carmo,Nott'm Forest,2,4.5,0,0,0,0,0,0,0,0.0,has joined Real Oviedo on loan for the rest of the season.,u,0.0,0.0,427,4214,0,0,0.0,0.0,0.0,0.0
510,Jair Cunha,Jair Paula da Cunha Filho,Nott'm Forest,2,4.3,3,90,0,0,0,0,0,,,a,0.0,0.1,1995,6484,1,0,26.0,0.4,0.0,2.6
511,Morato,Felipe Rodrigues da Silva,Nott'm Forest,2,4.3,17,618,0,0,1,3,0,,,a,2.5,0.1,4834,8703,7,0,136.6,8.0,5.0,15.0
512,O.Richards,Omar Richards,Nott'm Forest,2,4.5,0,0,0,0,0,0,0,0.0,has joined Rio Ave on loan for the rest of the season.,u,0.0,0.0,345,3953,0,0,0.0,0.0,0.0,0.0
513,Abbott,Zach Abbott,Nott'm Forest,2,3.9,0,0,0,0,0,0,0,,,a,0.0,0.2,6954,14518,0,0,0.0,0.0,0.0,0.0
514,Boly,Willy Boly,Nott'm Forest,2,3.9,0,0,0,0,0,0,0,,,a,0.0,0.4,27010,41337,0,0,0.0,0.0,0.0,0.0
515,Gibbs-White,Morgan Gibbs-White,Nott'm Forest,3,7.3,53,1170,3,1,2,0,0,100.0,,a,5.8,3.6,564049,764773,13,4,216.2,283.9,269.0,76.6
516,Hudson-Odoi,Callum Hudson-Odoi,Nott'm Forest,3,5.7,25,639,1,0,0,0,0,100.0,,a,0.8,0.6,160334,238227,6,3,121.0,227.6,112.0,46.1
517,Anderson,Elliot Anderson,Nott'm Forest,3,5.4,58,1260,1,2,2,3,0,,,a,6.5,5.8,657978,663110,14,4,313.2,423.1,123.0,86.2
518,Jota,João Pedro Ferreira da Silva,Nott'm Forest,3,5.4,1,11,0,0,0,0,0,0.0,has joined Besiktas on loan for the rest of the season.,u,0.0,0.0,1029,8827,0,0,5.0,0.5,4.0,1.0
519,Dominguez,Nicolás Domínguez,Nott'm Forest,3,5.0,7,216,0,0,1,1,0,100.0,,a,1.5,0.0,1073,841,4,0,30.8,76.9,3.0,11.2
520,O'Brien,Lewis O'Brien,Nott'm Forest,3,5.0,0,0,0,0,0,0,0,0.0,Has joined Wrexham permanently.,u,0.0,0.0,0,113,0,0,0.0,0.0,0.0,0.0
521,Sangaré,Ibrahim Sangaré,Nott'm Forest,3,4.9,28,729,1,0,2,2,0,,,a,3.8,0.1,5830,7546,9,0,146.0,54.8,64.0,26.6
522,Yates,Ryan Yates,Nott'm Forest,3,4.7,14,283,0,1,0,1,0,,,a,1.0,0.1,8534,13139,1,0,62.6,26.6,25.0,11.3
523,Da Silva Moreira,Eric da Silva Moreira,Nott'm Forest,3,4.5,0,0,0,0,0,0,0,0.0,has joined Rio Ave on loan for the rest of the season.,u,0.0,0.1,1896,15722,0,0,0.0,0.0,0.0,0.0
524,Stamenic,Marko Stamenić,Nott'm Forest,3,4.5,0,0,0,0,0,0,0,0.0,Has joined Swansea City permanently.,u,0.0,0.0,245,5461,0,0,0.0,0.0,0.0,0.0
525,Wood,Chris Wood,Nott'm Forest,4,7.2,25,538,2,0,1,0,0,0.0,Knee injury - Unknown return date,i,0.0,5.3,2132430,3307789,7,3,77.6,49.6,179.0,29.8
526,Igor Jesus,Igor Jesus Maciel da Cruz,Nott'm Forest,4,5.8,27,575,1,1,2,0,0,,,a,3.5,0.9,148778,143309,6,3,81.4,55.2,224.0,35.5
527,Awoniyi,Taiwo Awoniyi,Nott'm Forest,4,5.2,4,133,0,0,0,0,0,0.0,Knock - Unknown return date,i,0.2,0.3,26226,81351,1,0,11.8,25.7,39.0,7.7
669,Ndoye,Dan Ndoye,Nott'm Forest,3,5.6,39,952,1,2,2,1,0,,,a,3.0,1.1,538729,521986,13,4,134.0,151.3,134.0,42.0
675,Gunn,Angus Gunn,Nott'm Forest,1,4.0,0,0,0,0,0,0,0,0.0,Knee injury - Unknown return date,i,0.0,1.3,26164,76960,0,0,0.0,0.0,0.0,0.0
693,Hutchinson,Omari Hutchinson,Nott'm Forest,3,5.4,24,292,0,4,1,0,0,,,a,4.8,0.0,6417,4133,1,1,95.4,185.6,113.0,39.1
696,Kalimuendo,Arnaud Kalimuendo,Nott'm Forest,4,6.0,7,81,0,0,0,0,0,,,a,0.2,0.1,11970,11533,0,0,3.8,17.7,22.0,4.3
699,Douglas Luiz,Douglas Luiz Soares de Paulo,Nott'm Forest,3,4.9,7,185,0,1,0,1,0,0.0,Hamstring injury - Unknown return date,i,0.0,0.0,12681,13036,4,0,23.2,46.5,10.0,8.0
715,John,John Victor Maciel Furtado,Nott'm Forest,1,4.0,0,0,0,0,0,0,0,,,a,0.0,0.3,37832,17993,0,0,0.0,0.0,0.0,0.0
716,Savona,Nicolò Savona,Nott'm Forest,2,4.5,31,699,2,0,2,0,0,,,a,5.2,0.2,32409,4710,7,0,163.4,56.8,86.0,30.7
729,Cuiabano,Luis Eduardo Soares da Silva,Nott'm Forest,2,4.5,0,0,0,0,0,0,0,0.0,has joined Botafogo on loan for the rest of the season.,u,0.0,0.0,25,38,0,0,0.0,0.0,0.0,0.0
734,Bakwa,Dilane Bakwa,Nott'm Forest,3,5.9,5,172,0,0,0,0,0,25.0,Lack of match fitness - 25% chance of playing,d,0.0,0.0,2673,2647,2,0,30.2,73.7,49.0,15.3
528,Patterson,Anthony Patterson,Sunderland,1,4.3,0,0,0,0,0,0,0,,,a,0.0,0.2,7536,26785,0,0,0.0,0.0,0.0,0.0
529,Moore,Simon Moore,Sunderland,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.4,11147,23621,0,0,0.0,0.0,0.0,0.0
530,Nna Noukeu,Blondy Nna Noukeu,Sunderland,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.1,4653,7650,0,0,0.0,0.0,0.0,0.0
531,Ballard,Daniel Ballard,Sunderland,2,4.6,57,849,2,1,2,1,0,100.0,,a,4.5,3.2,782456,639742,9,5,316.6,69.7,189.0,57.6
532,Hume,Trai Hume,Sunderland,2,4.5,44,1184,0,1,4,3,0,,,a,1.0,0.4,54275,42955,13,2,203.2,161.2,59.0,42.4
533,Alese,Aji Alese,Sunderland,2,4.0,0,0,0,0,0,0,0,0.0,Shoulder injury - Unknown return date,i,0.0,0.0,393,578,0,0,0.0,0.0,0.0,0.0
534,Anderson,Joe Anderson,Sunderland,2,3.9,0,0,0,0,0,0,0,,,a,0.0,0.4,31845,44059,0,0,0.0,0.0,0.0,0.0
535,Cirkin,Dennis Cirkin,Sunderland,2,4.0,0,0,0,0,0,0,0,25.0,Lack of match fitness - 25% chance of playing,d,0.0,0.0,362,2161,0,0,0.0,0.0,0.0,0.0
536,Hjelde,Leo Fuhr Hjelde,Sunderland,2,4.0,0,0,0,0,0,0,0,25.0,Lack of match fitness - 25% chance of playing,d,0.0,0.0,385,535,0,0,0.0,0.0,0.0,0.0
537,Huggins,Niall Huggins,Sunderland,2,4.0,0,0,0,0,0,0,0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,u,0.0,0.1,1038,14860,0,0,0.0,0.0,0.0,0.0
538,Johnson,Zak Johnson,Sunderland,2,3.9,0,0,0,0,0,0,0,,,a,0.0,0.2,17001,20648,0,0,0.0,0.0,0.0,0.0
539,O'Nien,Luke O'Nien,Sunderland,2,4.0,1,1,0,0,0,0,0,100.0,,a,0.2,0.1,3828,3553,0,0,4.0,0.0,0.0,0.4
540,Pembele,Timothée Pembélé,Sunderland,2,3.9,0,0,0,0,0,0,0,,,a,0.0,0.4,45506,32105,0,0,0.0,0.0,0.0,0.0
541,Reinildo,Reinildo Mandava,Sunderland,2,4.0,27,932,0,1,2,3,1,100.0,,a,2.2,4.1,445242,734346,11,0,166.0,31.4,25.0,22.4
542,Seelt,Jenson Seelt,Sunderland,2,4.0,2,133,0,0,0,0,0,0.0,has joined Wolfsburg on loan for the rest of the season.,u,0.0,0.1,3016,23127,1,0,33.6,2.4,0.0,3.6
543,Adingra,Simon Adingra,Sunderland,3,5.0,15,298,0,1,2,1,0,,,a,0.5,0.4,77597,205655,4,0,28.4,79.1,8.0,11.5
544,Diarra,Habib Diarra,Sunderland,3,5.3,12,345,0,1,2,1,0,0.0,Groin Injury - Expected back 14 Dec,i,0.0,0.0,6186,15549,4,0,10.6,31.0,45.0,8.0
545,Roberts,Patrick Roberts,Sunderland,3,5.4,1,27,0,0,0,0,0,0.0,has joined Birmingham City on loan for the rest of the season.,u,0.0,0.0,462,3982,0,0,1.8,7.3,5.0,1.4
546,Aleksić,Milan Aleksić,Sunderland,3,4.9,0,0,0,0,0,0,0,0.0,has joined Cracovia on loan for the rest of the season.,u,0.0,0.0,295,3264,0,0,0.0,0.0,0.0,0.0
547,E.Le Fée,Enzo Le Fée,Sunderland,3,4.9,54,945,2,3,3,2,0,100.0,,a,5.5,0.4,78561,71848,11,6,238.0,246.8,88.0,57.3
548,Mundle,Romaine Mundle,Sunderland,3,4.9,0,27,0,0,0,1,0,100.0,,a,0.0,0.0,284,811,0,0,1.4,4.4,2.0,0.8
549,Neil,Dan Neil,Sunderland,3,4.8,2,2,0,0,0,0,0,,,a,0.0,0.0,1231,3313,0,0,2.0,0.0,0.0,0.2
550,Poveda,Ian Poveda-Ocampo,Sunderland,3,4.8,0,0,0,0,0,0,0,,,a,0.0,0.0,588,2106,0,0,0.0,0.0,0.0,0.0
551,Rigg,Chris Rigg,Sunderland,3,4.8,8,186,0,0,1,0,0,,,a,0.0,0.0,3307,6413,3,0,9.0,25.6,7.0,4.3
552,Sadiki,Noah Sadiki,Sunderland,3,5.0,32,1253,0,0,4,4,0,100.0,,a,2.5,0.1,7114,6957,14,0,142.2,150.0,36.0,32.9
553,Talbi,Chemsdine Talbi,Sunderland,3,5.0,47,765,2,2,4,0,0,,,a,3.5,0.2,51403,52167,8,5,119.2,95.4,117.0,32.7
554,Ba,Abdoullah Ba,Sunderland,3,4.3,0,0,0,0,0,0,0,,,a,0.0,0.5,68998,44812,0,0,0.0,0.0,0.0,0.0
555,Browne,Alan Browne,Sunderland,3,4.5,0,0,0,0,0,0,0,0.0,has joined Middlesbrough on loan for the rest of the season.,u,0.0,0.0,1291,9283,0,0,0.0,0.0,0.0,0.0
556,Ekwah,Pierre Ekwah Elimby,Sunderland,3,4.5,0,0,0,0,0,0,0,0.0,Has joined AS Saint-Etienne permanently.,u,0.0,0.0,0,1695,0,0,0.0,0.0,0.0,0.0
557,H.Jones,Harrison Jones,Sunderland,3,4.4,0,0,0,0,0,0,0,,,a,0.0,0.1,4344,6890,0,0,0.0,0.0,0.0,0.0
558,Matete,Jay Matete,Sunderland,3,4.4,0,0,0,0,0,0,0,,,a,0.0,0.2,20415,29402,0,0,0.0,0.0,0.0,0.0
559,Triantis,Nectarios Triantis,Sunderland,3,4.4,0,0,0,0,0,0,0,0.0,has joined Minnesota United permanently.,u,0.0,0.0,2951,7814,0,0,0.0,0.0,0.0,0.0
560,Isidor,Wilson Isidor,Sunderland,4,5.6,46,823,4,0,4,0,0,,,a,1.8,3.0,801247,499417,10,7,145.0,20.1,265.0,42.9
561,Mayenda,Eliezer Mayenda Dossou,Sunderland,4,5.3,17,261,1,0,2,0,0,,,a,0.5,0.6,254713,282676,3,2,48.2,24.6,52.0,12.3
562,Abdullahi,Ahmed Abdullahi,Sunderland,4,4.3,0,0,0,0,0,0,0,,,a,0.0,0.4,32829,59767,0,0,0.0,0.0,0.0,0.0
563,Luís Hemir,Luís Hemir Silva Semedo,Sunderland,4,4.4,0,0,0,0,0,0,0,0.0,has joined Moreirense on loan for the rest of the season.,u,0.0,0.1,5979,18854,0,0,0.0,0.0,0.0,0.0
564,Rusyn,Nazarii Rusyn,Sunderland,4,4.4,0,0,0,0,0,0,0,0.0,has joined Arka on loan for the rest of the season.,u,0.0,0.1,3530,18893,0,0,0.0,0.0,0.0,0.0
668,Xhaka,Granit Xhaka,Sunderland,3,5.2,63,1260,1,4,4,4,0,,,a,3.5,6.7,878436,420506,14,4,385.2,288.5,54.0,72.7
670,Roefs,Robin Roefs,Sunderland,1,4.7,63,1260,0,0,4,2,0,,,a,2.2,8.0,1116453,278709,14,6,419.8,40.0,0.0,45.9
678,Masuaku,Arthur Masuaku,Sunderland,2,3.9,1,125,0,0,0,1,0,100.0,,a,0.0,0.7,50282,54130,2,0,21.8,20.1,7.0,4.9
683,Alderete,Omar Alderete,Sunderland,2,4.1,49,847,1,1,3,2,0,100.0,,a,1.0,4.4,906265,527674,9,4,275.6,45.8,113.0,43.5
694,Mukiele,Nordi Mukiele,Sunderland,2,4.2,57,1080,1,1,3,2,0,,,a,2.5,6.1,911123,211355,12,5,285.0,94.3,67.0,44.6
724,Geertruida,Lutsharel Geertruida,Sunderland,2,4.5,14,442,0,0,0,0,0,,,a,1.2,0.0,3854,2372,4,0,88.2,19.6,26.0,13.4
730,Brobbey,Brian Brobbey,Sunderland,4,5.5,22,220,2,1,1,0,0,,,a,3.5,0.2,33994,14368,1,1,101.2,12.1,61.0,17.4
